dataset,split,label,filename,relative_path,extension,duration_sec,fps,width,height,codec,nb_frames,size_mb,bitrate_kbps,error
RWF_2000,train,Violence,Train_Fight_492.avi,RWF_2000/train/Train_Fight/Train_Fight_492.avi,.avi,5.0,30.0,450,360,mjpeg,150,3.24,5443.8,
RWF_2000,train,Violence,Train_Fight_496.avi,RWF_2000/train/Train_Fight/Train_Fight_496.avi,.avi,5.0,30.0,640,352,mjpeg,150,5.55,9316.0,
RWF_2000,train,Violence,Train_Fight_498.avi,RWF_2000/train/Train_Fight/Train_Fight_498.avi,.avi,5.0,30.0,1280,720,mjpeg,150,10.18,17081.9,
RWF_2000,train,Violence,Train_Fight_500.avi,RWF_2000/train/Train_Fight/Train_Fight_500.avi,.avi,5.0,30.0,400,222,mjpeg,150,1.6,2679.2,
RWF_2000,train,Violence,Train_Fight_501.avi,RWF_2000/train/Train_Fight/Train_Fight_501.avi,.avi,5.0,30.0,526,360,mjpeg,150,2.47,4149.7,
RWF_2000,train,Violence,Train_Fight_503.avi,RWF_2000/train/Train_Fight/Train_Fight_503.avi,.avi,5.0,30.0,1280,720,mjpeg,150,6.92,11608.7,
RWF_2000,train,Violence,Train_Fight_504.avi,RWF_2000/train/Train_Fight/Train_Fight_504.avi,.avi,5.0,30.0,932,720,mjpeg,150,15.04,25230.0,
RWF_2000,train,Violence,Train_Fight_505.avi,RWF_2000/train/Train_Fight/Train_Fight_505.avi,.avi,5.0,30.0,1280,720,mjpeg,150,12.82,21504.1,
RWF_2000,train,Violence,Train_Fight_506.avi,RWF_2000/train/Train_Fight/Train_Fight_506.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.09,3504.6,
RWF_2000,train,Violence,Train_Fight_509.avi,RWF_2000/train/Train_Fight/Train_Fight_509.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.9,3183.3,
RWF_2000,train,Violence,Train_Fight_510.avi,RWF_2000/train/Train_Fight/Train_Fight_510.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.0,1674.9,
RWF_2000,train,Violence,Train_Fight_511.avi,RWF_2000/train/Train_Fight/Train_Fight_511.avi,.avi,5.0,30.0,1280,720,mjpeg,150,9.99,16756.6,
RWF_2000,train,Violence,Train_Fight_513.avi,RWF_2000/train/Train_Fight/Train_Fight_513.avi,.avi,5.0,30.0,1280,720,mjpeg,150,15.16,25427.8,
RWF_2000,train,Violence,Train_Fight_514.avi,RWF_2000/train/Train_Fight/Train_Fight_514.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.69,2841.5,
RWF_2000,train,Violence,Train_Fight_515.avi,RWF_2000/train/Train_Fight/Train_Fight_515.avi,.avi,5.0,30.0,1280,720,mjpeg,150,16.47,27635.6,
RWF_2000,train,Violence,Train_Fight_516.avi,RWF_2000/train/Train_Fight/Train_Fight_516.avi,.avi,5.0,30.0,464,332,mjpeg,150,4.04,6771.1,
RWF_2000,train,Violence,Train_Fight_519.avi,RWF_2000/train/Train_Fight/Train_Fight_519.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.39,2328.2,
RWF_2000,train,Violence,Train_Fight_521.avi,RWF_2000/train/Train_Fight/Train_Fight_521.avi,.avi,5.0,30.0,1280,720,mjpeg,150,10.05,16861.2,
RWF_2000,train,Violence,Train_Fight_522.avi,RWF_2000/train/Train_Fight/Train_Fight_522.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.63,4412.0,
RWF_2000,train,Violence,Train_Fight_524.avi,RWF_2000/train/Train_Fight/Train_Fight_524.avi,.avi,5.0,30.0,1280,720,mjpeg,150,13.43,22525.1,
RWF_2000,train,Violence,Train_Fight_525.avi,RWF_2000/train/Train_Fight/Train_Fight_525.avi,.avi,5.0,30.0,1280,720,mjpeg,150,11.58,19425.6,
RWF_2000,train,Violence,Train_Fight_526.avi,RWF_2000/train/Train_Fight/Train_Fight_526.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.31,2204.9,
RWF_2000,train,Violence,Train_Fight_528.avi,RWF_2000/train/Train_Fight/Train_Fight_528.avi,.avi,5.0,30.0,1280,720,mjpeg,150,13.05,21895.0,
RWF_2000,train,Violence,Train_Fight_529.avi,RWF_2000/train/Train_Fight/Train_Fight_529.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.75,4606.2,
RWF_2000,train,Violence,Train_Fight_530.avi,RWF_2000/train/Train_Fight/Train_Fight_530.avi,.avi,5.0,30.0,480,360,mjpeg,150,3.2,5371.5,
RWF_2000,train,Violence,Train_Fight_531.avi,RWF_2000/train/Train_Fight/Train_Fight_531.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.09,3503.4,
RWF_2000,train,Violence,Train_Fight_532.avi,RWF_2000/train/Train_Fight/Train_Fight_532.avi,.avi,5.0,30.0,516,360,mjpeg,150,2.14,3598.2,
RWF_2000,train,Violence,Train_Fight_533.avi,RWF_2000/train/Train_Fight/Train_Fight_533.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.35,3938.7,
RWF_2000,train,Violence,Train_Fight_535.avi,RWF_2000/train/Train_Fight/Train_Fight_535.avi,.avi,5.0,30.0,1280,720,mjpeg,150,7.06,11852.7,
RWF_2000,train,Violence,Train_Fight_536.avi,RWF_2000/train/Train_Fight/Train_Fight_536.avi,.avi,5.0,30.0,640,344,mjpeg,150,2.27,3809.6,
RWF_2000,train,Violence,Train_Fight_537.avi,RWF_2000/train/Train_Fight/Train_Fight_537.avi,.avi,5.0,30.0,352,288,mjpeg,150,2.32,3888.1,
RWF_2000,train,Violence,Train_Fight_538.avi,RWF_2000/train/Train_Fight/Train_Fight_538.avi,.avi,5.0,30.0,1280,720,mjpeg,150,16.3,27346.9,
RWF_2000,train,Violence,Train_Fight_539.avi,RWF_2000/train/Train_Fight/Train_Fight_539.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.18,3653.9,
RWF_2000,train,Violence,Train_Fight_541.avi,RWF_2000/train/Train_Fight/Train_Fight_541.avi,.avi,5.0,30.0,1280,720,mjpeg,150,16.17,27128.9,
RWF_2000,train,Violence,Train_Fight_542.avi,RWF_2000/train/Train_Fight/Train_Fight_542.avi,.avi,5.0,30.0,640,360,mjpeg,150,1.89,3170.6,
RWF_2000,train,Violence,Train_Fight_543.avi,RWF_2000/train/Train_Fight/Train_Fight_543.avi,.avi,5.0,30.0,398,224,mjpeg,150,2.14,3596.5,
RWF_2000,train,Violence,Train_Fight_545.avi,RWF_2000/train/Train_Fight/Train_Fight_545.avi,.avi,5.0,30.0,1280,720,mjpeg,150,13.89,23306.2,
RWF_2000,train,Violence,Train_Fight_546.avi,RWF_2000/train/Train_Fight/Train_Fight_546.avi,.avi,5.0,30.0,1280,720,mjpeg,150,17.21,28881.2,
RWF_2000,train,Violence,Train_Fight_548.avi,RWF_2000/train/Train_Fight/Train_Fight_548.avi,.avi,5.0,30.0,480,360,mjpeg,150,7.29,12237.4,
RWF_2000,train,Violence,Train_Fight_550.avi,RWF_2000/train/Train_Fight/Train_Fight_550.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.05,3444.0,
RWF_2000,train,Violence,Train_Fight_552.avi,RWF_2000/train/Train_Fight/Train_Fight_552.avi,.avi,5.0,30.0,1280,720,mjpeg,150,7.95,13336.6,
RWF_2000,train,Violence,Train_Fight_553.avi,RWF_2000/train/Train_Fight/Train_Fight_553.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.75,14680.2,
RWF_2000,train,Violence,Train_Fight_554.avi,RWF_2000/train/Train_Fight/Train_Fight_554.avi,.avi,5.0,30.0,640,360,mjpeg,150,3.21,5383.3,
RWF_2000,train,Violence,Train_Fight_556.avi,RWF_2000/train/Train_Fight/Train_Fight_556.avi,.avi,5.0,30.0,1280,720,mjpeg,150,9.59,16085.4,
RWF_2000,train,Violence,Train_Fight_557.avi,RWF_2000/train/Train_Fight/Train_Fight_557.avi,.avi,5.0,30.0,1280,720,mjpeg,150,9.38,15733.7,
RWF_2000,train,Violence,Train_Fight_558.avi,RWF_2000/train/Train_Fight/Train_Fight_558.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.0,1674.3,
RWF_2000,train,Violence,Train_Fight_559.avi,RWF_2000/train/Train_Fight/Train_Fight_559.avi,.avi,5.0,30.0,640,360,mjpeg,150,6.97,11696.6,
RWF_2000,train,Violence,Train_Fight_560.avi,RWF_2000/train/Train_Fight/Train_Fight_560.avi,.avi,5.0,30.0,368,276,mjpeg,150,6.22,10436.4,
RWF_2000,train,Violence,Train_Fight_562.avi,RWF_2000/train/Train_Fight/Train_Fight_562.avi,.avi,5.0,30.0,624,352,mjpeg,150,3.1,5203.8,
RWF_2000,train,Violence,Train_Fight_563.avi,RWF_2000/train/Train_Fight/Train_Fight_563.avi,.avi,5.0,30.0,1280,720,mjpeg,150,11.88,19930.8,
RWF_2000,train,Violence,Train_Fight_565.avi,RWF_2000/train/Train_Fight/Train_Fight_565.avi,.avi,5.0,30.0,480,360,mjpeg,150,3.29,5512.8,
RWF_2000,train,Violence,Train_Fight_568.avi,RWF_2000/train/Train_Fight/Train_Fight_568.avi,.avi,5.0,30.0,352,288,mjpeg,150,2.41,4050.9,
RWF_2000,train,Violence,Train_Fight_569.avi,RWF_2000/train/Train_Fight/Train_Fight_569.avi,.avi,5.0,30.0,932,720,mjpeg,150,14.57,24437.2,
RWF_2000,train,Violence,Train_Fight_57.avi,RWF_2000/train/Train_Fight/Train_Fight_57.avi,.avi,5.0,30.0,1920,1080,mjpeg,150,23.7,39762.6,
RWF_2000,train,Violence,Train_Fight_571.avi,RWF_2000/train/Train_Fight/Train_Fight_571.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.37,2290.7,
RWF_2000,train,Violence,Train_Fight_572.avi,RWF_2000/train/Train_Fight/Train_Fight_572.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.87,14875.0,
RWF_2000,train,Violence,Train_Fight_573.avi,RWF_2000/train/Train_Fight/Train_Fight_573.avi,.avi,5.0,30.0,568,320,mjpeg,150,4.1,6884.7,
RWF_2000,train,Violence,Train_Fight_574.avi,RWF_2000/train/Train_Fight/Train_Fight_574.avi,.avi,5.0,30.0,1280,720,mjpeg,150,16.25,27256.9,
RWF_2000,train,Violence,Train_Fight_575.avi,RWF_2000/train/Train_Fight/Train_Fight_575.avi,.avi,5.0,30.0,1280,720,mjpeg,150,5.92,9931.7,
RWF_2000,train,Violence,Train_Fight_576.avi,RWF_2000/train/Train_Fight/Train_Fight_576.avi,.avi,5.0,30.0,640,352,mjpeg,150,5.28,8858.1,
RWF_2000,train,Violence,Train_Fight_577.avi,RWF_2000/train/Train_Fight/Train_Fight_577.avi,.avi,5.0,30.0,480,360,mjpeg,150,3.06,5133.6,
RWF_2000,train,Violence,Train_Fight_579.avi,RWF_2000/train/Train_Fight/Train_Fight_579.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.18,1972.4,
RWF_2000,train,Violence,Train_Fight_580.avi,RWF_2000/train/Train_Fight/Train_Fight_580.avi,.avi,5.0,30.0,636,360,mjpeg,150,1.21,2035.9,
RWF_2000,train,Violence,Train_Fight_582.avi,RWF_2000/train/Train_Fight/Train_Fight_582.avi,.avi,5.0,30.0,1280,720,mjpeg,150,9.94,16677.0,
RWF_2000,train,Violence,Train_Fight_583.avi,RWF_2000/train/Train_Fight/Train_Fight_583.avi,.avi,5.0,30.0,1280,720,mjpeg,150,17.04,28584.5,
RWF_2000,train,Violence,Train_Fight_584.avi,RWF_2000/train/Train_Fight/Train_Fight_584.avi,.avi,5.0,30.0,854,480,mjpeg,150,6.69,11221.8,
RWF_2000,train,Violence,Train_Fight_586.avi,RWF_2000/train/Train_Fight/Train_Fight_586.avi,.avi,5.0,30.0,526,360,mjpeg,150,2.78,4657.8,
RWF_2000,train,Violence,Train_Fight_587.avi,RWF_2000/train/Train_Fight/Train_Fight_587.avi,.avi,5.0,30.0,1280,720,mjpeg,150,14.73,24716.5,
RWF_2000,train,Violence,Train_Fight_589.avi,RWF_2000/train/Train_Fight/Train_Fight_589.avi,.avi,5.0,30.0,446,360,mjpeg,150,1.47,2462.3,
RWF_2000,train,Violence,Train_Fight_590.avi,RWF_2000/train/Train_Fight/Train_Fight_590.avi,.avi,5.0,30.0,1280,720,mjpeg,150,24.94,41835.4,
RWF_2000,train,Violence,Train_Fight_592.avi,RWF_2000/train/Train_Fight/Train_Fight_592.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.97,15047.8,
RWF_2000,train,Violence,Train_Fight_597.avi,RWF_2000/train/Train_Fight/Train_Fight_597.avi,.avi,5.0,30.0,320,240,mjpeg,150,3.51,5893.0,
RWF_2000,train,Violence,Train_Fight_599.avi,RWF_2000/train/Train_Fight/Train_Fight_599.avi,.avi,5.0,30.0,1280,720,mjpeg,150,13.63,22872.5,
RWF_2000,train,Violence,Train_Fight_601.avi,RWF_2000/train/Train_Fight/Train_Fight_601.avi,.avi,5.0,30.0,568,320,mjpeg,150,4.02,6740.0,
RWF_2000,train,Violence,Train_Fight_603.avi,RWF_2000/train/Train_Fight/Train_Fight_603.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.68,4495.6,
RWF_2000,train,Violence,Train_Fight_604.avi,RWF_2000/train/Train_Fight/Train_Fight_604.avi,.avi,5.0,30.0,1280,720,mjpeg,150,9.96,16714.7,
RWF_2000,train,Violence,Train_Fight_605.avi,RWF_2000/train/Train_Fight/Train_Fight_605.avi,.avi,5.0,30.0,1280,720,mjpeg,150,9.37,15719.0,
RWF_2000,train,Violence,Train_Fight_606.avi,RWF_2000/train/Train_Fight/Train_Fight_606.avi,.avi,5.0,30.0,1280,720,mjpeg,150,4.46,7480.0,
RWF_2000,train,Violence,Train_Fight_607.avi,RWF_2000/train/Train_Fight/Train_Fight_607.avi,.avi,5.0,30.0,480,360,mjpeg,150,3.31,5550.8,
RWF_2000,train,Violence,Train_Fight_608.avi,RWF_2000/train/Train_Fight/Train_Fight_608.avi,.avi,5.0,30.0,1280,720,mjpeg,150,13.54,22714.3,
RWF_2000,train,Violence,Train_Fight_609.avi,RWF_2000/train/Train_Fight/Train_Fight_609.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.72,14632.5,
RWF_2000,train,Violence,Train_Fight_610.avi,RWF_2000/train/Train_Fight/Train_Fight_610.avi,.avi,5.0,30.0,1280,720,mjpeg,150,15.55,26087.0,
RWF_2000,train,Violence,Train_Fight_611.avi,RWF_2000/train/Train_Fight/Train_Fight_611.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.07,1789.5,
RWF_2000,train,Violence,Train_Fight_612.avi,RWF_2000/train/Train_Fight/Train_Fight_612.avi,.avi,5.0,30.0,398,224,mjpeg,150,1.31,2205.3,
RWF_2000,train,Violence,Train_Fight_613.avi,RWF_2000/train/Train_Fight/Train_Fight_613.avi,.avi,5.0,30.0,960,720,mjpeg,150,6.05,10151.2,
RWF_2000,train,Violence,Train_Fight_614.avi,RWF_2000/train/Train_Fight/Train_Fight_614.avi,.avi,5.0,30.0,1280,720,mjpeg,150,6.63,11124.3,
RWF_2000,train,Violence,Train_Fight_615.avi,RWF_2000/train/Train_Fight/Train_Fight_615.avi,.avi,5.0,30.0,320,240,mjpeg,150,3.12,5227.9,
RWF_2000,train,Violence,Train_Fight_617.avi,RWF_2000/train/Train_Fight/Train_Fight_617.avi,.avi,5.0,30.0,772,480,mjpeg,150,7.3,12245.2,
RWF_2000,train,Violence,Train_Fight_618.avi,RWF_2000/train/Train_Fight/Train_Fight_618.avi,.avi,5.0,30.0,1280,720,mjpeg,150,14.65,24577.7,
RWF_2000,train,Violence,Train_Fight_619.avi,RWF_2000/train/Train_Fight/Train_Fight_619.avi,.avi,5.0,30.0,480,360,mjpeg,150,2.23,3738.8,
RWF_2000,train,Violence,Train_Fight_620.avi,RWF_2000/train/Train_Fight/Train_Fight_620.avi,.avi,5.0,30.0,632,360,mjpeg,150,4.55,7639.7,
RWF_2000,train,Violence,Train_Fight_624.avi,RWF_2000/train/Train_Fight/Train_Fight_624.avi,.avi,5.0,30.0,1280,720,mjpeg,150,10.53,17668.1,
RWF_2000,train,Violence,Train_Fight_625.avi,RWF_2000/train/Train_Fight/Train_Fight_625.avi,.avi,5.0,30.0,720,720,mjpeg,150,5.4,9058.9,
RWF_2000,train,Violence,Train_Fight_626.avi,RWF_2000/train/Train_Fight/Train_Fight_626.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.6,4354.3,
RWF_2000,train,Violence,Train_Fight_628.avi,RWF_2000/train/Train_Fight/Train_Fight_628.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.9,4857.7,
RWF_2000,train,Violence,Train_Fight_629.avi,RWF_2000/train/Train_Fight/Train_Fight_629.avi,.avi,5.0,30.0,398,224,mjpeg,150,2.19,3666.0,
RWF_2000,train,Violence,Train_Fight_630.avi,RWF_2000/train/Train_Fight/Train_Fight_630.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.57,2635.4,
RWF_2000,train,Violence,Train_Fight_631.avi,RWF_2000/train/Train_Fight/Train_Fight_631.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.99,15076.0,
RWF_2000,train,Violence,Train_Fight_632.avi,RWF_2000/train/Train_Fight/Train_Fight_632.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.19,3668.4,
RWF_2000,train,Violence,Train_Fight_633.avi,RWF_2000/train/Train_Fight/Train_Fight_633.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.35,3944.9,
RWF_2000,train,Violence,Train_Fight_634.avi,RWF_2000/train/Train_Fight/Train_Fight_634.avi,.avi,5.0,30.0,640,356,mjpeg,150,8.74,14655.1,
RWF_2000,train,Violence,Train_Fight_636.avi,RWF_2000/train/Train_Fight/Train_Fight_636.avi,.avi,5.0,30.0,1280,720,mjpeg,150,10.07,16901.1,
RWF_2000,train,Violence,Train_Fight_637.avi,RWF_2000/train/Train_Fight/Train_Fight_637.avi,.avi,5.0,30.0,1280,720,mjpeg,150,18.09,30346.6,
RWF_2000,train,Violence,Train_Fight_638.avi,RWF_2000/train/Train_Fight/Train_Fight_638.avi,.avi,5.0,30.0,1280,720,mjpeg,150,13.59,22802.7,
RWF_2000,train,Violence,Train_Fight_639.avi,RWF_2000/train/Train_Fight/Train_Fight_639.avi,.avi,5.0,30.0,1280,720,mjpeg,150,10.48,17584.2,
RWF_2000,train,Violence,Train_Fight_640.avi,RWF_2000/train/Train_Fight/Train_Fight_640.avi,.avi,5.0,30.0,636,360,mjpeg,150,1.14,1918.6,
RWF_2000,train,Violence,Train_Fight_641.avi,RWF_2000/train/Train_Fight/Train_Fight_641.avi,.avi,5.0,30.0,1280,720,mjpeg,150,13.36,22420.3,
RWF_2000,train,Violence,Train_Fight_642.avi,RWF_2000/train/Train_Fight/Train_Fight_642.avi,.avi,5.0,30.0,640,352,mjpeg,150,6.86,11504.5,
RWF_2000,train,Violence,Train_Fight_643.avi,RWF_2000/train/Train_Fight/Train_Fight_643.avi,.avi,5.0,30.0,478,360,mjpeg,150,2.89,4852.4,
RWF_2000,train,Violence,Train_Fight_644.avi,RWF_2000/train/Train_Fight/Train_Fight_644.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.97,15049.0,
RWF_2000,train,Violence,Train_Fight_645.avi,RWF_2000/train/Train_Fight/Train_Fight_645.avi,.avi,5.0,30.0,400,222,mjpeg,150,1.36,2276.0,
RWF_2000,train,Violence,Train_Fight_647.avi,RWF_2000/train/Train_Fight/Train_Fight_647.avi,.avi,5.0,30.0,1280,720,mjpeg,150,6.94,11642.7,
RWF_2000,train,Violence,Train_Fight_648.avi,RWF_2000/train/Train_Fight/Train_Fight_648.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.09,13578.3,
RWF_2000,train,Violence,Train_Fight_649.avi,RWF_2000/train/Train_Fight/Train_Fight_649.avi,.avi,5.0,30.0,640,480,mjpeg,150,4.84,8122.3,
RWF_2000,train,Violence,Train_Fight_650.avi,RWF_2000/train/Train_Fight/Train_Fight_650.avi,.avi,5.0,30.0,480,272,mjpeg,150,2.4,4034.5,
RWF_2000,train,Violence,Train_Fight_651.avi,RWF_2000/train/Train_Fight/Train_Fight_651.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.72,4569.6,
RWF_2000,train,Violence,Train_Fight_652.avi,RWF_2000/train/Train_Fight/Train_Fight_652.avi,.avi,5.0,30.0,640,360,mjpeg,150,5.27,8846.1,
RWF_2000,train,Violence,Train_Fight_654.avi,RWF_2000/train/Train_Fight/Train_Fight_654.avi,.avi,5.0,30.0,576,324,mjpeg,150,1.51,2532.9,
RWF_2000,train,Violence,Train_Fight_655.avi,RWF_2000/train/Train_Fight/Train_Fight_655.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.13,1893.9,
RWF_2000,train,Violence,Train_Fight_656.avi,RWF_2000/train/Train_Fight/Train_Fight_656.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.3,3854.0,
RWF_2000,train,Violence,Train_Fight_657.avi,RWF_2000/train/Train_Fight/Train_Fight_657.avi,.avi,5.0,30.0,1280,720,mjpeg,150,4.38,7346.5,
RWF_2000,train,Violence,Train_Fight_659.avi,RWF_2000/train/Train_Fight/Train_Fight_659.avi,.avi,5.0,30.0,640,360,mjpeg,150,3.47,5813.4,
RWF_2000,train,Violence,Train_Fight_661.avi,RWF_2000/train/Train_Fight/Train_Fight_661.avi,.avi,5.0,30.0,384,288,mjpeg,150,2.09,3508.1,
RWF_2000,train,Violence,Train_Fight_663.avi,RWF_2000/train/Train_Fight/Train_Fight_663.avi,.avi,5.0,30.0,1280,720,mjpeg,150,6.89,11551.1,
RWF_2000,train,Violence,Train_Fight_664.avi,RWF_2000/train/Train_Fight/Train_Fight_664.avi,.avi,5.0,30.0,512,288,mjpeg,150,2.71,4550.9,
RWF_2000,train,Violence,Train_Fight_666.avi,RWF_2000/train/Train_Fight/Train_Fight_666.avi,.avi,5.0,30.0,640,360,mjpeg,150,4.44,7448.6,
RWF_2000,train,Violence,Train_Fight_667.avi,RWF_2000/train/Train_Fight/Train_Fight_667.avi,.avi,5.0,30.0,1280,720,mjpeg,150,21.77,36527.1,
RWF_2000,train,Violence,Train_Fight_668.avi,RWF_2000/train/Train_Fight/Train_Fight_668.avi,.avi,5.0,30.0,600,360,mjpeg,150,4.25,7128.9,
RWF_2000,train,Violence,Train_Fight_669.avi,RWF_2000/train/Train_Fight/Train_Fight_669.avi,.avi,5.0,30.0,1280,720,mjpeg,150,16.31,27359.9,
RWF_2000,train,Violence,Train_Fight_670.avi,RWF_2000/train/Train_Fight/Train_Fight_670.avi,.avi,5.0,30.0,1280,720,mjpeg,150,5.99,10047.6,
RWF_2000,train,Violence,Train_Fight_671.avi,RWF_2000/train/Train_Fight/Train_Fight_671.avi,.avi,5.0,30.0,1280,720,mjpeg,150,5.71,9580.8,
RWF_2000,train,Violence,Train_Fight_673.avi,RWF_2000/train/Train_Fight/Train_Fight_673.avi,.avi,5.0,30.0,1280,720,mjpeg,150,9.36,15708.7,
RWF_2000,train,Violence,Train_Fight_674.avi,RWF_2000/train/Train_Fight/Train_Fight_674.avi,.avi,5.0,30.0,1280,720,mjpeg,150,11.66,19564.0,
RWF_2000,train,Violence,Train_Fight_675.avi,RWF_2000/train/Train_Fight/Train_Fight_675.avi,.avi,5.0,30.0,1280,720,mjpeg,150,6.8,11405.2,
RWF_2000,train,Violence,Train_Fight_676.avi,RWF_2000/train/Train_Fight/Train_Fight_676.avi,.avi,5.0,30.0,1280,720,mjpeg,150,6.22,10438.9,
RWF_2000,train,Violence,Train_Fight_677.avi,RWF_2000/train/Train_Fight/Train_Fight_677.avi,.avi,5.0,30.0,1920,1080,mjpeg,150,23.42,39295.2,
RWF_2000,train,Violence,Train_Fight_679.avi,RWF_2000/train/Train_Fight/Train_Fight_679.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.4,14092.6,
RWF_2000,train,Violence,Train_Fight_680.avi,RWF_2000/train/Train_Fight/Train_Fight_680.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.53,2566.1,
RWF_2000,train,Violence,Train_Fight_681.avi,RWF_2000/train/Train_Fight/Train_Fight_681.avi,.avi,5.0,30.0,640,360,mjpeg,150,3.02,5064.1,
RWF_2000,train,Violence,Train_Fight_682.avi,RWF_2000/train/Train_Fight/Train_Fight_682.avi,.avi,5.0,30.0,526,360,mjpeg,150,2.79,4679.9,
RWF_2000,train,Violence,Train_Fight_683.avi,RWF_2000/train/Train_Fight/Train_Fight_683.avi,.avi,5.0,30.0,1280,720,mjpeg,150,15.62,26212.1,
RWF_2000,train,Violence,Train_Fight_684.avi,RWF_2000/train/Train_Fight/Train_Fight_684.avi,.avi,5.0,30.0,320,240,mjpeg,150,3.01,5056.1,
RWF_2000,train,Violence,Train_Fight_686.avi,RWF_2000/train/Train_Fight/Train_Fight_686.avi,.avi,5.0,30.0,1280,720,mjpeg,150,6.55,10988.7,
RWF_2000,train,Violence,Train_Fight_687.avi,RWF_2000/train/Train_Fight/Train_Fight_687.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.29,2171.3,
RWF_2000,train,Violence,Train_Fight_688.avi,RWF_2000/train/Train_Fight/Train_Fight_688.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.34,3924.2,
RWF_2000,train,Violence,Train_Fight_689.avi,RWF_2000/train/Train_Fight/Train_Fight_689.avi,.avi,5.0,30.0,480,360,mjpeg,150,4.78,8013.7,
RWF_2000,train,Violence,Train_Fight_690.avi,RWF_2000/train/Train_Fight/Train_Fight_690.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.54,4263.3,
RWF_2000,train,Violence,Train_Fight_692.avi,RWF_2000/train/Train_Fight/Train_Fight_692.avi,.avi,5.0,30.0,1280,720,mjpeg,150,10.69,17929.2,
RWF_2000,train,Violence,Train_Fight_693.avi,RWF_2000/train/Train_Fight/Train_Fight_693.avi,.avi,5.0,30.0,1280,720,mjpeg,150,16.42,27555.1,
RWF_2000,train,Violence,Train_Fight_694.avi,RWF_2000/train/Train_Fight/Train_Fight_694.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.08,3482.1,
RWF_2000,train,Violence,Train_Fight_696.avi,RWF_2000/train/Train_Fight/Train_Fight_696.avi,.avi,5.0,30.0,512,288,mjpeg,150,2.79,4684.9,
RWF_2000,train,Violence,Train_Fight_697.avi,RWF_2000/train/Train_Fight/Train_Fight_697.avi,.avi,5.0,30.0,320,240,mjpeg,150,2.25,3772.9,
RWF_2000,train,Violence,Train_Fight_698.avi,RWF_2000/train/Train_Fight/Train_Fight_698.avi,.avi,5.0,30.0,320,262,mjpeg,150,2.11,3533.8,
RWF_2000,train,Violence,Train_Fight_699.avi,RWF_2000/train/Train_Fight/Train_Fight_699.avi,.avi,5.0,30.0,320,240,mjpeg,150,1.66,2784.9,
RWF_2000,train,Violence,Train_Fight_700.avi,RWF_2000/train/Train_Fight/Train_Fight_700.avi,.avi,5.0,30.0,1280,720,mjpeg,150,11.28,18917.7,
RWF_2000,train,Violence,Train_Fight_701.avi,RWF_2000/train/Train_Fight/Train_Fight_701.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.39,4005.4,
RWF_2000,train,Violence,Train_Fight_702.avi,RWF_2000/train/Train_Fight/Train_Fight_702.avi,.avi,5.0,30.0,480,272,mjpeg,150,2.49,4175.2,
RWF_2000,train,Violence,Train_Fight_703.avi,RWF_2000/train/Train_Fight/Train_Fight_703.avi,.avi,5.0,30.0,640,360,mjpeg,150,2.22,3727.3,
RWF_2000,train,Violence,Train_Fight_704.avi,RWF_2000/train/Train_Fight/Train_Fight_704.avi,.avi,5.0,30.0,1280,720,mjpeg,150,8.16,13689.0,
